time (s);air mass flow  rate (kg/s);outlet velocity (m/s) x;y;z;pressure
0.3268228228228228;-0.022031548160594033;222.56374628524887;0.0;0.0;492843.9622777709
0.3268838838838839;-0.02199156871628347;222.898946080731;0.0;0.0;490557.6838328739
0.32694494494494497;-0.02195156524820252;223.2347838573919;0.0;0.0;488278.59626475297
0.327006006006006;-0.021911538091781108;223.57126249164816;0.0;0.0;486006.69150179176
0.32706706706706706;-0.0218714875762336;223.90838481772028;0.0;0.0;483741.9614214577
0.32712812812812814;-0.021831414024702293;224.24615362807657;0.0;0.0;481484.39785114507
0.3271891891891892;-0.021791317754396636;224.5845716738503;0.0;0.0;479233.9925689978
0.32725025025025023;-0.021751199076728837;224.92364166523322;0.0;0.0;476990.7373047145
0.3273113113113113;-0.02171105829744553;225.26336627184463;0.0;0.0;474754.6237403342
0.3273723723723724;-0.021670895716756264;225.60374812308083;0.0;0.0;472525.64351100475
0.32743343343343345;-0.02163071162945813;225.94478980843783;0.0;0.0;470303.788205735
0.32749449449449447;-0.021590506325057265;226.28649387781533;0.0;0.0;468089.0493681278
0.32755555555555554;-0.021550280087886876;226.62886284179598;0.0;0.0;465881.4184970991
0.3276166166166166;-0.021510033197222465;226.97189917190772;0.0;0.0;463680.8870475796
0.3276776776776777;-0.02146976592739366;227.31560530086185;0.0;0.0;461487.4464312025
0.32773873873873877;-0.02142947854789324;227.6599836227725;0.0;0.0;459301.0880169731
0.3277997997997998;-0.021389171323483308;228.00503649335627;0.0;0.0;457121.80313192745
0.32786086086086086;-0.0213488445142985;228.35076623011082;0.0;0.0;454949.5830617739
0.32792192192192193;-0.021308498375946824;228.69717511247742;0.0;0.0;452784.4190515224
0.327982982982983;-0.021268133159607603;229.04426538198183;0.0;0.0;450626.302306099
0.328044044044044;-0.021227749112127003;229.39203924235844;0.0;0.0;448475.2239909482
0.3281051051051051;-0.021187346476110938;229.7404988596538;0.0;0.0;446331.1752326209
0.3281661661661662;-0.02114692549001594;230.08964636231684;0.0;0.0;444194.14711935207
0.32822722722722725;-0.02110648638823736;230.43948384126696;0.0;0.0;442064.13070162374
0.32828828828828827;-0.021066029401195507;230.7900133499473;0.0;0.0;439941.11699271784
0.32834934934934934;-0.02102555475541943;231.14123690435903;0.0;0.0;437825.0969692564
0.3284104104104104;-0.020985062673628912;231.49315648308195;0.0;0.0;435716.0615717308
0.3284714714714715;-0.020944553374814084;231.84577402727555;0.0;0.0;433614.0017050201
0.32853253253253256;-0.020904027074313186;232.1990914406647;0.0;0.0;431518.90823889786
0.3285935935935936;-0.020863483983888393;232.55311058950937;0.0;0.0;429430.7720085299
0.32865465465465465;-0.02082292431179965;232.90783330255744;0.0;0.0;427349.5838149596
0.32871571571571573;-0.020782348262876938;233.26326137098368;0.0;0.0;425275.3344255855
0.3287767767767768;-0.02074175603859046;233.619396548311;0.0;0.0;423208.01457462827
0.3288378378378378;-0.02070114783711935;233.97624055031747;0.0;0.0;421147.6149635865
0.3288988988988989;-0.020660523853418423;234.33379505492616;0.0;0.0;419094.1262616865
0.32895995995995997;-0.020619884279283705;234.69206170208338;0.0;0.0;417047.5391063197
0.32902102102102104;-0.020579229303416;235.05104209361784;0.0;0.0;415007.8441034741
0.32908208208208206;-0.02053855911148319;235.41073779308826;0.0;0.0;412975.0318281546
0.32914314314314314;-0.020497873886180698;235.77115032561179;0.0;0.0;410949.09282479633
0.3292042042042042;-0.020457173807291052;236.132281177684;0.0;0.0;408930.01760766987
0.3292652652652653;-0.020416459051741456;236.49413179697783;0.0;0.0;406917.79666127724
0.3293263263263263;-0.020375729793660424;236.8567035921328;0.0;0.0;404912.4204407419
0.3293873873873874;-0.020334986204432682;237.21999793252522;0.0;0.0;402913.87937218853
0.32944844844844845;-0.02029422845275325;237.58401614802943;0.0;0.0;400922.1638531182
0.3295095095095095;-0.02025345670467984;237.94875952875995;0.0;0.0;398937.26425277384
0.3295705705705706;-0.020212671123684228;238.31422932480154;0.0;0.0;396959.1709125
0.3296316316316316;-0.020171871870702462;238.68042674592527;0.0;0.0;394987.87414609536
0.3296926926926927;-0.020131059104183655;239.04735296128777;0.0;0.0;393023.36424015794
0.32975375375375376;-0.02009023298013807;239.41500909912085;0.0;0.0;391065.63145442423
0.32981481481481484;-0.0200493936521837;239.7833962464026;0.0;0.0;389114.66602210165
0.32987587587587586;-0.020008541271592076;240.1525154485175;0.0;0.0;387170.45815019414
0.32993693693693693;-0.019967675987332668;240.52236770889849;0.0;0.0;385232.99801982276
0.329997997997998;-0.019926797946116803;240.8929539886609;0.0;0.0;383302.2757865391
0.3300590590590591;-0.019885907292440094;241.2642752062165;0.0;0.0;381378.2815806329
0.3301201201201201;-0.01984500416862421;241.63633223687702;0.0;0.0;379461.0055074348
0.33018118118118117;-0.019804088714857452;242.00912591244034;0.0;0.0;377550.4376476122
0.33024224224224225;-0.019763161069234796;242.38265702076737;0.0;0.0;375646.56805746036
0.3303033033033033;-0.019722221367796677;242.75692630533993;0.0;0.0;373749.3867691878
0.33036436436436434;-0.01968126974456711;243.1319344648073;0.0;0.0;371858.8837911966
0.3304254254254254;-0.0196403063315908;243.50768215251583;0.0;0.0;369975.0491083575
0.3304864864864865;-0.019599331258969732;243.88416997602897;0.0;0.0;368097.87268227985
0.33054754754754756;-0.01955834465489864;244.261398496628;0.0;0.0;366227.3444515763
0.33060860860860863;-0.01951734664569986;244.63936822880086;0.0;0.0;364363.45433212334
0.33066966966966965;-0.01947633735585742;245.01807963971692;0.0;0.0;362506.1922173168
0.3307307307307307;-0.019435316908050226;245.39753314868432;0.0;0.0;360655.54797832255
0.3307917917917918;-0.019394285423184873;245.77772912659796;0.0;0.0;358811.51146432274
0.3308528528528529;-0.01935324302042738;246.1586678953676;0.0;0.0;356974.07250275766
0.3309139139139139;-0.019312189817234496;246.54034972733484;0.0;0.0;355143.2208995635
0.33097497497497497;-0.019271125929384066;246.92277484467172;0.0;0.0;353318.9464394057
0.33103603603603604;-0.019230051471005163;247.30594341876946;0.0;0.0;351501.23888590786
0.3310970970970971;-0.019188966554607157;247.68985556960752;0.0;0.0;349690.0879818771
0.3311581581581582;-0.019147871291108415;248.0745113651103;0.0;0.0;347885.48344952485
0.3312192192192192;-0.019106765789864342;248.45991082048775;0.0;0.0;346087.41499068466
0.3312802802802803;-0.01906565015869467;248.84605389755933;0.0;0.0;344295.87228702503
0.33134134134134136;-0.01902452450391054;249.2329405040665;0.0;0.0;342510.84500026
0.33140240240240243;-0.01898338893034066;249.62057049296587;0.0;0.0;340732.3227723543
0.33146346346346345;-0.018942243541357106;250.00894366170843;0.0;0.0;338960.2952257264
0.3315245245245245;-0.0189010884389004;250.39805975150094;0.0;0.0;337194.7519634477
0.3315855855855856;-0.018859923723504438;250.7879184465566;0.0;0.0;335435.68256943795
0.33164664664664667;-0.01881874949432049;251.17851937332347;0.0;0.0;333683.07660865725
0.3317077077077077;-0.01877756584914099;251.569862099701;0.0;0.0;331936.9236272957
0.33176876876876876;-0.018736372884422568;251.9619461342367;0.0;0.0;330197.2131529588
0.33182982982982984;-0.01869517069530902;252.35477092531153;0.0;0.0;328463.93469485035
0.3318908908908909;-0.01865395937565339;252.74833586030329;0.0;0.0;326737.0777439515
0.33195195195195193;-0.0186127390180399;253.14264026473666;0.0;0.0;325016.6317731984
0.332013013013013;-0.018571509713805123;253.5376834014133;0.0;0.0;323302.58623765473
0.3320740740740741;-0.018530271553059193;253.93346446952964;0.0;0.0;321594.9305746833
0.33213513513513515;-0.01848902462470615;254.3299826037724;0.0;0.0;319893.6542041137
0.3321961961961962;-0.018447769016464097;254.72723687339936;0.0;0.0;318198.7465284074
0.33225725725725724;-0.018406504814884938;255.12522628130245;0.0;0.0;316510.19693282025
0.3323183183183183;-0.018365232105373552;255.52394976305013;0.0;0.0;314827.99478556245
0.3323793793793794;-0.018323950972206966;255.92340618591786;0.0;0.0;313152.1294379555
0.33244044044044047;-0.018282661498552726;256.3235943478935;0.0;0.0;311482.5902245876
0.3325015015015015;-0.018241363766487204;256.72451297666953;0.0;0.0;309819.3664634646
0.33256256256256256;-0.018200057857013275;257.12616072861186;0.0;0.0;308162.4474561611
0.33262362362362363;-0.018158743850078034;257.5285361877161;0.0;0.0;306511.8224879666
0.3326846846846847;-0.01811742182458979;257.9316378645387;0.0;0.0;304867.4808280316
0.3327457457457457;-0.018076091858434947;258.3354641951126;0.0;0.0;303229.4117295096
0.3328068068068068;-0.018034754028494377;258.7400135398407;0.0;0.0;301597.60442969773
0.3328678678678679;-0.017993408410659772;259.1452841823735;0.0;0.0;299972.0481501751
0.33292892892892895;-0.017952055079849406;259.55127432846314;0.0;0.0;298352.73209693906
0.33298998998998997;-0.017910694110023707;259.957982104799;0.0;0.0;296739.645460539
0.33305105105105104;-0.017869325574200415;260.365405557821;0.0;0.0;295132.777416208
0.3331121121121121;-0.017827949544469753;260.77354265251677;0.0;0.0;293532.11712399387
0.3331731731731732;-0.017786566092008974;261.1823912711931;0.0;0.0;291937.6537288856
0.33323423423423426;-0.01774517528709679;261.59194921222866;0.0;0.0;290349.3763609403
0.3332952952952953;-0.01770377719912754;262.00221418880466;0.0;0.0;288767.274135407
0.33335635635635635;-0.017662371896624934;262.413183827613;0.0;0.0;287191.3361528491
0.3334174174174174;-0.017620959447255863;262.8248556675458;0.0;0.0;285621.5514992642
0.3334784784784785;-0.0175795399178436;263.2372271583588;0.0;0.0;284057.9092462033
0.3335395395395395;-0.01753811337438101;263.65029565931496;0.0;0.0;282500.39845088724
0.3336006006006006;-0.01749667988204321;264.06405843780146;0.0;0.0;280949.00815632206
0.33366166166166167;-0.01745523950520048;264.47851266793094;0.0;0.0;279403.7273914124
0.33372272272272274;-0.017413792307430443;264.89365542911133;0.0;0.0;277864.5451710731
0.33378378378378376;-0.017372338351530337;265.3094837045977;0.0;0.0;276331.4504963396
0.33384484484484483;-0.017330877699528794;265.7259943800156;0.0;0.0;274804.43235447654
0.3339059059059059;-0.01728941041269778;266.14318424186564;0.0;0.0;273283.47971908475
0.333966966966967;-0.017247936551563967;266.561049975999;0.0;0.0;271768.5815502066
0.334028028028028;-0.017206456175920072;266.97958816607024;0.0;0.0;270259.72679443023
0.3340890890890891;-0.017164969344835846;267.39879529196196;0.0;0.0;268756.9043849925
0.33415015015015015;-0.017123476116669135;267.81866772818984;0.0;0.0;267260.10324187943
0.3342112112112112;-0.017081976549076484;268.23920174227607;0.0;0.0;265769.31227192655
0.3342722722722723;-0.017040470699023622;268.6603934930993;0.0;0.0;264284.520368917
0.3343333333333333;-0.01699895862279586;269.082239029218;0.0;0.0;262805.7164136788
0.3343943943943944;-0.016957440376008038;269.50473428716396;0.0;0.0;261332.8892741806
0.33445545545545546;-0.016915916013614706;269.9278750897152;0.0;0.0;259866.0278056261
0.33451651651651654;-0.01687438558991978;270.3516571441346;0.0;0.0;258405.1208505472
0.33457757757757756;-0.01683284915858616;270.77607604038394;0.0;0.0;256950.15723889615
0.33463863863863863;-0.016791306772645065;271.20112724930715;0.0;0.0;255501.12578813653
0.3346996996996997;-0.016749758484505477;271.6268061207895;0.0;0.0;254058.0153033326
0.3347607607607608;-0.016708204345963144;272.0531078818833;0.0;0.0;252620.8145772377
0.33482182182182185;-0.016666644408209506;272.4800276349055;0.0;0.0;251189.51239038203
0.33488288288288287;-0.01662507872184056;272.90756035550686;0.0;0.0;249764.09751115864
0.33494394394394394;-0.016583507336865314;273.3357008907067;0.0;0.0;248344.55869590858
0.335005005005005;-0.016541930302714527;273.76444395690424;0.0;0.0;246930.88468900535
0.3350660660660661;-0.01650034766824887;274.19378413785216;0.0;0.0;245523.06422293745
0.3351271271271271;-0.0164587594817672;274.623715882602;0.0;0.0;244121.08601839107
0.3351881881881882;-0.016417165791014487;275.0542335034156;0.0;0.0;242724.93878433105
0.33524924924924926;-0.01637556664318991;275.485331173648;0.0;0.0;241334.6112180807
0.33531031031031033;-0.016333962084954527;275.91700292559403;0.0;0.0;239950.09200540168
0.33537137137137135;-0.016292352162438965;276.3492426483037;0.0;0.0;238571.36982057168
0.3354324324324324;-0.016250736921250817;276.7820440853613;0.0;0.0;237198.43332646214
0.3354934934934935;-0.01620911640648222;277.2154008326359;0.0;0.0;235831.2711746148
0.3355545545545546;-0.016167490662717002;277.6493063359922;0.0;0.0;234469.87200531753
0.3356156156156156;-0.01612585973403789;278.08375388896934;0.0;0.0;233114.2244476787
0.33567667667667667;-0.016084223664033368;278.51873663042096;0.0;0.0;231764.3171197018
0.33573773773773774;-0.01604258249580481;278.9542475421257;0.0;0.0;230420.13862835825
0.3357987987987988;-0.016000936271973132;279.39027944635507;0.0;0.0;229081.6775696604
0.3358598598598599;-0.015959285034685505;279.8268250034085;0.0;0.0;227748.92252873266
0.3359209209209209;-0.01591762882562192;280.263876709109;0.0;0.0;226421.8620798829
0.335981981981982;-0.015875967686001552;280.7014268922608;0.0;0.0;225100.48478667272
0.33604304304304305;-0.015834301656589278;281.13946771207287;0.0;0.0;223784.779201987
0.33610410410410413;-0.01579263077770181;281.5779911555387;0.0;0.0;222474.73386810254
0.33616516516516515;-0.0157509550892139;282.01698903477995;0.0;0.0;221170.3373167568
0.3362262262262262;-0.01570927463056421;282.4564529843468;0.0;0.0;219871.578069215
0.3362872872872873;-0.015667589440761513;282.8963744584848;0.0;0.0;218578.44463633772
0.33634834834834837;-0.015625899558390367;283.3367447283541;0.0;0.0;217290.92551864666
0.3364094094094094;-0.01558420502161694;283.7775548792117;0.0;0.0;216009.0092063908
0.33647047047047046;-0.015542505868194527;284.21879580754734;0.0;0.0;214732.68417961162
0.33653153153153154;-0.015500802135469319;284.6604582181844;0.0;0.0;213461.93890820787
0.3365925925925926;-0.015459093860385765;285.10253262133136;0.0;0.0;212196.76185199906
0.33665365365365363;-0.015417381079491994;285.54500932959303;0.0;0.0;210937.14146079007
0.3367147147147147;-0.015375663828944992;285.98787845493456;0.0;0.0;209683.06617443357
0.3367757757757758;-0.01533394214451603;286.4311299056076;0.0;0.0;208434.5244228927
0.33683683683683685;-0.015292216061595651;286.8747533830241;0.0;0.0;207191.50462630347
0.3368978978978979;-0.015250485615198766;287.3187383785888;0.0;0.0;205953.9951950367
0.33695895895895894;-0.015208750839969646;287.76307417048497;0.0;0.0;204721.98452975845
0.33702002002002;-0.015167011770186672;288.20774982040956;0.0;0.0;203495.4610214916
0.3370810810810811;-0.015125268439767378;288.652754170269;0.0;0.0;202274.41305167598
0.33714214214214216;-0.01508352088227304;289.0980758388192;0.0;0.0;201058.8289922288
0.3372032032032032;-0.015041769130913407;289.5437032182619;0.0;0.0;199848.6972056037
0.33726426426426426;-0.015000013218551142;289.98962447078713;0.0;0.0;198644.00604485042
0.33732532532532533;-0.014958253177706585;290.43582752507353;0.0;0.0;197444.74385367386
0.3373863863863864;-0.014916489040562027;290.8823000727309;0.0;0.0;196250.8989664925
0.3374474474474475;-0.01487472083896615;291.32902956469616;0.0;0.0;195062.45970849696
0.3375085085085085;-0.014832948604438354;291.7760032075764;0.0;0.0;193879.41439570783
0.33756956956956957;-0.014791172368172872;292.2232079599382;0.0;0.0;192701.7513350334
0.33763063063063065;-0.014749392161043162;292.67063052854917;0.0;0.0;191529.4588243273
0.3376916916916917;-0.014707608013605879;293.1182573645615;0.0;0.0;190362.52515244554
0.33775275275275274;-0.014665819956105;293.56607465964316;0.0;0.0;189200.93859930377
0.3378138138138138;-0.01462402801847566;294.0140683420521;0.0;0.0;188044.68743593385
0.3378748748748749;-0.014582232230348316;294.4622240726624;0.0;0.0;186893.75992454035
0.33793593593593596;-0.01454043262105246;294.91052724092617;0.0;0.0;185748.14431855685
0.337996996996997;-0.014498629219620501;295.35896296078386;0.0;0.0;184607.82886270253
0.33805805805805805;-0.014456822054791376;295.80751606651364;0.0;0.0;183472.80179303754
0.3381191191191191;-0.014415011155014468;296.25617110852977;0.0;0.0;182343.05133701945
0.3381801801801802;-0.01437319654845309;296.70491234911486;0.0;0.0;181218.56571355887
0.3382412412412412;-0.014331378262988153;297.1537237580986;0.0;0.0;180099.33313307463
0.3383023023023023;-0.014289556326221553;297.60258900847157;0.0;0.0;178985.3417975495
0.33836336336336337;-0.014247730765479858;298.05149147194595;0.0;0.0;177876.57990058593
0.33842442442442444;-0.014205901607817598;298.5004142144481;0.0;0.0;176773.03562746092
0.3384854854854855;-0.014164068880020681;298.9493399915538;0.0;0.0;175674.6971551814
0.33854654654654653;-0.014122232608609743;299.3982512438601;0.0;0.0;174581.55265253966
0.3386076076076076;-0.014080392819843279;299.84713009229097;0.0;0.0;173493.5902801681
0.3386686686686687;-0.014038549539721112;300.29595833334724;0.0;0.0;172410.79819059474
0.33872972972972976;-0.0139967027939874;300.7447174342838;0.0;0.0;171333.16452829837
0.3387907907907908;-0.013954852608133854;301.1933885282278;0.0;0.0;170260.67742976322
0.33885185185185185;-0.013912999007402681;301.64195240922527;0.0;0.0;169193.3250235347
0.3389129129129129;-0.013871142016789852;302.09038952723023;0.0;0.0;168131.09543027435
0.338973973973974;-0.013829281661047932;302.5386799830183;0.0;0.0;167073.97676281523
0.339035035035035;-0.013787417964689137;302.9868035230392;0.0;0.0;166021.95712621676
0.3390960960960961;-0.013745550951988072;303.43473953419345;0.0;0.0;164975.0246178209
0.33915715715715716;-0.013703680646984837;303.8824670385516;0.0;0.0;163933.16732730702
0.33921821821821824;-0.013661807073487691;304.32996468799297;0.0;0.0;162896.37333674787
0.33927927927927926;-0.013619930255075952;304.77721075878213;0.0;0.0;161864.63072066504
0.33934034034034033;-0.01357805021510254;305.2241831460667;0.0;0.0;160837.92754608492
0.3394014014014014;-0.013536166976696944;305.67085935831443;0.0;0.0;159816.25187259485
